time,actual_roll,actual_pitch,actual_yaw,estimated_roll,estimated_pitch,estimated_yaw,reference_roll,reference_pitch,reference_yawrate,m1,m2,m3,m4,l1,l2,l3,l4
46.249000,-0.031394,18.372424,-0.001867,-0.045598,18.665763,-0.001855,0.000000,17.000000,0.000000,45.006485,44.983597,44.992752,45.015640,0.000000,0.000023,0.000000,0.000000
46.299000,0.000171,17.868850,-0.001730,-0.246387,18.149741,-0.001712,0.000000,16.000000,0.000000,44.933242,45.053788,45.067521,44.945449,0.000000,0.000037,0.000000,0.000000
46.349000,0.072075,17.360218,-0.001539,-0.056769,17.618185,-0.001520,0.000000,16.000000,0.000000,44.995804,45.046159,45.004959,44.953079,0.000000,0.000039,0.000000,0.000000
46.399000,0.089048,16.851794,-0.001384,0.226544,16.943114,-0.001371,0.000000,15.000000,0.000000,44.946975,45.123980,45.053788,44.875257,0.000000,0.000024,0.000000,0.000000
46.449000,0.030335,16.391087,-0.001335,0.007898,16.420699,-0.001334,0.000000,15.000000,0.000000,44.934768,44.991226,45.065995,45.008011,0.000000,-0.000004,0.000000,0.000000
46.499000,0.011410,15.931376,-0.001426,-0.173772,16.076200,-0.001430,0.000000,14.000000,0.000000,44.934768,45.029374,45.064469,44.969863,0.000000,-0.000017,0.000000,0.000000
46.549000,0.045469,15.465641,-0.001470,-0.052803,15.532138,-0.001469,0.000000,14.000000,0.000000,44.998856,45.024796,45.000381,44.974441,0.000000,-0.000007,0.000000,0.000000
46.599000,0.070955,14.980019,-0.001446,-0.069892,15.114093,-0.001438,0.000000,13.000000,0.000000,44.934768,45.061418,45.064469,44.939345,0.000000,0.000012,0.000000,0.000000
46.649000,0.074094,14.472456,-0.001374,0.156998,14.680918,-0.001368,0.000000,13.000000,0.000000,45.006485,45.043107,44.994278,44.956130,0.000000,0.000008,0.000000,0.000000
46.699000,0.033085,13.927508,-0.001397,0.247813,14.382926,-0.001399,0.000000,12.000000,0.000000,44.975967,45.065995,45.023270,44.934768,0.000000,-0.000012,0.000000,0.000000
46.749000,-0.017759,13.369592,-0.001496,-0.034747,13.704348,-0.001505,0.000000,12.000000,0.000000,44.948501,45.014115,45.052262,44.985122,0.000000,-0.000030,0.000000,0.000000
46.799000,-0.012147,12.805151,-0.001676,-0.174935,13.384917,-0.001687,0.000000,11.000000,0.000000,44.931716,45.041581,45.067521,44.959182,0.000000,-0.000034,0.000000,0.000000
46.849000,0.021221,12.249584,-0.001781,-0.088102,12.776473,-0.001787,0.000000,11.000000,0.000000,44.994278,44.998856,45.004959,45.000381,0.000000,-0.000022,0.000000,0.000000
46.899000,0.043915,11.698204,-0.001862,-0.080811,12.204146,-0.001862,0.000000,10.000000,0.000000,44.921035,45.070573,45.079728,44.928664,0.000000,-0.000009,0.000000,0.000000
46.949000,0.079589,11.169055,-0.001906,-0.263446,11.751915,-0.001904,0.000000,10.000000,0.000000,44.983597,44.982071,45.017166,45.018692,0.000000,-0.000002,0.000000,0.000000
46.999000,0.140123,10.627283,-0.001822,0.029593,11.329767,-0.001807,0.000000,9.000000,0.000000,44.979019,45.076677,45.020218,44.924086,0.000000,0.000031,0.000000,0.000000
47.049000,0.138140,10.081724,-0.001620,0.214574,10.708527,-0.001603,0.000000,9.000000,0.000000,45.011063,45.052262,44.989700,44.946975,0.000000,0.000036,0.000000,0.000000
47.099000,0.092683,9.532063,-0.001504,0.161355,10.170431,-0.001493,0.000000,8.000000,0.000000,44.924086,45.094987,45.076677,44.904250,0.000000,0.000020,0.000000,0.000000
47.149000,0.021738,9.002588,-0.001509,0.347326,9.701575,-0.001517,0.000000,8.000000,0.000000,45.004959,45.015640,44.994278,44.983597,0.000000,-0.000026,0.000000,0.000000
47.199000,-0.102044,8.482910,-0.001718,0.215682,8.828519,-0.001738,0.000000,7.000000,0.000000,44.849317,45.093462,45.149920,44.907301,0.000000,-0.000056,0.000000,0.000000
47.249000,-0.189755,8.032887,-0.002004,-0.094950,8.552906,-0.002024,0.000000,7.000000,0.000000,44.971389,44.936294,45.029374,45.062943,0.000000,-0.000055,0.000000,0.000000
47.299000,-0.207044,7.569911,-0.002318,-0.065145,7.956342,-0.002341,0.000000,6.000000,0.000000,44.907301,45.065995,45.091936,44.934768,0.000000,-0.000066,0.000000,0.000000
47.349000,-0.210004,7.099405,-0.002609,0.065848,7.719101,-0.002629,0.000000,6.000000,0.000000,45.029374,44.997330,44.971389,45.003433,0.000000,-0.000056,0.000000,0.000000
47.399000,-0.229547,6.576749,-0.002881,-0.166013,7.095906,-0.002898,0.000000,5.000000,0.000000,44.872206,45.049210,45.127031,44.950027,0.000000,-0.000051,0.000000,0.000000
47.449000,-0.207653,6.075732,-0.003105,-0.170086,6.538466,-0.003116,0.000000,5.000000,0.000000,44.975967,45.015640,45.023270,44.985122,0.000000,-0.000034,0.000000,0.000000
47.499000,-0.157440,5.595357,-0.003171,-0.117635,5.916212,-0.003169,0.000000,4.000000,0.000000,44.924086,45.081254,45.076677,44.917983,0.000000,-0.000001,0.000000,0.000000
47.549000,-0.123354,5.138951,-0.003154,-0.047777,5.528536,-0.003146,0.000000,4.000000,0.000000,44.998856,45.027848,45.000381,44.972915,0.000000,0.000014,0.000000,0.000000
47.599000,-0.098139,4.657324,-0.003029,-0.209535,5.003833,-0.003017,0.000000,3.000000,0.000000,44.902724,45.055314,45.096513,44.943923,0.000000,0.000022,0.000000,0.000000
47.649000,-0.047997,4.193024,-0.002875,-0.179208,4.419345,-0.002855,0.000000,3.000000,0.000000,44.971389,45.015640,45.029374,44.983597,0.000000,0.000042,0.000000,0.000000
47.699000,0.008338,3.733658,-0.002625,-0.097066,3.949208,-0.002599,0.000000,2.000000,0.000000,44.937819,45.094987,45.062943,44.905776,0.000000,0.000059,0.000000,0.000000
47.749000,0.053906,3.268910,-0.002322,-0.046417,3.488141,-0.002296,0.000000,2.000000,0.000000,44.998856,45.033951,45.001907,44.965286,0.000000,0.000056,0.000000,0.000000
47.799000,0.090906,2.790491,-0.002038,-0.151368,3.013359,-0.002010,0.000000,1.000000,0.000000,44.924086,45.067521,45.075151,44.933242,0.000000,0.000062,0.000000,0.000000
47.849000,0.123733,2.328915,-0.001672,-0.118494,2.575313,-0.001636,0.000000,1.000000,0.000000,45.008011,44.986648,44.992752,45.012589,0.000000,0.000083,0.000000,0.000000
47.899000,0.145729,1.851993,-0.001283,0.138940,1.998570,-0.001251,0.000000,0.000000,0.000000,44.951553,45.107195,45.047684,44.892042,0.000000,0.000073,0.000000,0.000000
47.949000,0.095792,1.397878,-0.000958,0.445777,1.374698,-0.000936,0.000000,0.000000,0.000000,45.020218,45.059892,44.979019,44.940871,0.000000,0.000048,0.000000,0.000000
47.999000,-0.030291,0.939882,-0.000806,0.300415,1.184837,-0.000801,0.000000,1.000000,0.000000,44.950027,45.018692,45.050736,44.980545,0.000000,0.000006,0.000000,0.000000
48.049000,-0.160769,0.627253,-0.000845,0.258432,1.193556,-0.000847,0.000000,1.000000,0.000000,44.904250,45.070573,45.094987,44.928664,0.000000,-0.000010,0.000000,0.000000
48.099000,-0.249339,0.495774,-0.000909,-0.136003,1.052158,-0.000911,0.000000,2.000000,0.000000,44.910353,44.988174,45.090410,45.012589,0.000000,-0.000013,0.000000,0.000000
48.149000,-0.241889,0.549860,-0.000979,0.013775,0.922364,-0.000980,0.000000,2.000000,0.000000,44.925612,45.119402,45.073625,44.881361,0.000000,-0.000009,0.000000,0.000000
48.199000,-0.226144,0.797567,-0.001006,-0.163139,1.178287,-0.001005,0.000000,3.000000,0.000000,44.982071,44.969863,45.018692,45.029374,0.000000,-0.000006,0.000000,0.000000
48.249000,-0.198622,1.141808,-0.001034,-0.226829,1.578840,-0.001034,0.000000,3.000000,0.000000,44.954604,44.998856,45.046159,45.001907,0.000000,-0.000007,0.000000,0.000000
48.299000,-0.151257,1.557768,-0.001054,-0.070816,2.036360,-0.001051,0.000000,4.000000,0.000000,45.078202,44.946975,44.921035,45.052262,0.000000,0.000003,0.000000,0.000000
48.349000,-0.144046,1.992570,-0.001053,0.153348,2.535733,-0.001052,0.000000,4.000000,0.000000,45.026322,45.009537,44.974441,44.989700,0.000000,-0.000005,0.000000,0.000000
48.399000,-0.189285,2.450559,-0.001073,0.213871,3.019798,-0.001067,0.000000,5.000000,0.000000,45.094987,44.934768,44.905776,45.064469,0.000000,0.000008,0.000000,0.000000
48.449000,-0.261129,2.904372,-0.000998,0.083533,3.655441,-0.000984,0.000000,5.000000,0.000000,45.020218,44.939345,44.979019,45.059892,0.000000,0.000029,0.000000,0.000000
48.499000,-0.312890,3.351117,-0.000779,0.100973,3.985300,-0.000754,0.000000,6.000000,0.000000,45.055314,44.945449,44.945449,45.055314,0.000000,0.000056,0.000000,0.000000
48.549000,-0.350211,3.813258,-0.000510,-0.085091,4.142238,-0.000487,0.000000,6.000000,0.000000,44.937819,45.009537,45.062943,44.989700,0.000000,0.000050,0.000000,0.000000
48.599000,-0.338144,4.368742,-0.000309,-0.152940,4.253520,-0.000294,0.000000,7.000000,0.000000,45.003433,44.992752,44.995804,45.008011,0.000000,0.000030,0.000000,0.000000
48.649000,-0.277316,4.993821,-0.000193,-0.223729,5.070940,-0.000187,0.000000,7.000000,0.000000,45.038529,44.974441,44.960708,45.024796,0.000000,0.000011,0.000000,0.000000
48.699000,-0.211502,5.608819,-0.000208,-0.076760,5.749869,-0.000210,0.000000,8.000000,0.000000,45.117876,44.902724,44.881361,45.098039,0.000000,-0.000010,0.000000,0.000000
48.749000,-0.177454,6.176266,-0.000263,0.078972,6.143668,-0.000267,0.000000,8.000000,0.000000,45.040055,45.026322,44.960708,44.974441,0.000000,-0.000017,0.000000,0.000000
48.799000,-0.192672,6.755394,-0.000341,0.079552,6.707980,-0.000343,0.000000,9.000000,0.000000,45.085832,44.913405,44.913405,45.087358,0.000000,-0.000013,0.000000,0.000000
48.849000,-0.226295,7.314789,-0.000345,0.095246,7.324482,-0.000337,0.000000,9.000000,0.000000,45.040055,44.962234,44.959182,45.038529,0.000000,0.000011,0.000000,0.000000
48.899000,-0.248982,7.848317,-0.000244,0.056946,8.044684,-0.000232,0.000000,10.000000,0.000000,45.117876,44.901198,44.882887,45.099565,0.000000,0.000024,0.000000,0.000000
48.949000,-0.273699,8.321377,-0.000111,0.049166,8.477003,-0.000097,0.000000,10.000000,0.000000,45.004959,44.974441,44.994278,45.026322,0.000000,0.000026,0.000000,0.000000
48.999000,-0.299024,8.794510,0.000052,0.079124,8.959815,0.000069,0.000000,11.000000,0.000000,45.079728,44.943923,44.919509,45.056840,0.000000,0.000034,0.000000,0.000000
49.049000,-0.300046,9.255818,0.000263,-0.169053,9.403628,0.000282,0.000000,11.000000,0.000000,44.994278,44.986648,45.006485,45.012589,0.000000,0.000040,0.000000,0.000000
49.099000,-0.262039,9.743711,0.000405,-0.009116,9.747697,0.000417,0.000000,12.000000,0.000000,45.055314,44.975967,44.945449,45.023270,0.000000,0.000023,0.000000,0.000000
49.149000,-0.271124,10.253432,0.000516,0.120841,10.242311,0.000529,0.000000,12.000000,0.000000,45.014115,44.994278,44.986648,45.004959,0.000000,0.000026,0.000000,0.000000
49.199000,-0.309187,10.796618,0.000625,0.088632,10.744587,0.000639,0.000000,13.000000,0.000000,45.062943,44.931716,44.937819,45.067521,0.000000,0.000028,0.000000,0.000000
49.249000,-0.337432,11.328620,0.000774,0.017359,11.358226,0.000790,0.000000,13.000000,0.000000,45.037003,44.963760,44.962234,45.035477,0.000000,0.000032,0.000000,0.000000
49.299000,-0.354195,11.872298,0.000980,0.077608,11.836655,0.001001,0.000000,14.000000,0.000000,45.098039,44.913405,44.902724,45.085832,0.000000,0.000044,0.000000,0.000000
49.349000,-0.386167,12.391869,0.001163,-0.057848,12.321037,0.001181,0.000000,14.000000,0.000000,44.983597,44.956130,45.017166,45.043107,0.000000,0.000038,0.000000,0.000000
49.399000,-0.389091,12.897832,0.001333,-0.063402,13.157652,0.001349,0.000000,15.000000,0.000000,45.108721,44.885939,44.890517,45.114824,0.000000,0.000034,0.000000,0.000000
49.449000,-0.384132,13.337258,0.001533,-0.121205,13.700292,0.001551,0.000000,15.000000,0.000000,45.012589,44.945449,44.988174,45.055314,0.000000,0.000038,0.000000,0.000000
49.499000,-0.359388,13.761771,0.001691,-0.327505,14.089538,0.001706,0.000000,16.000000,0.000000,45.029374,44.908827,44.971389,45.090410,0.000000,0.000032,0.000000,0.000000
49.549000,-0.278634,14.168929,0.001761,-0.175526,14.751152,0.001763,0.000000,16.000000,0.000000,45.043107,44.983597,44.956130,45.015640,0.000000,-0.000000,0.000000,0.000000
49.599000,-0.222957,14.578869,0.001690,0.092438,15.104145,0.001682,0.000000,17.000000,0.000000,45.090410,44.980545,44.908827,45.020218,0.000000,-0.000027,0.000000,0.000000
49.649000,-0.214342,14.994995,0.001595,-0.184385,15.431048,0.001592,0.000000,17.000000,0.000000,44.966812,44.982071,45.032425,45.018692,0.000000,-0.000012,0.000000,0.000000
49.699000,-0.174763,15.471093,0.001530,-0.013301,15.828336,0.001525,0.000000,18.000000,0.000000,45.072099,44.969863,44.927138,45.029374,0.000000,-0.000019,0.000000,0.000000
49.749000,-0.147076,15.978321,0.001397,-0.248667,15.933697,0.001388,0.000000,18.000000,0.000000,44.919509,45.018692,45.079728,44.980545,0.000000,-0.000028,0.000000,0.000000
49.799000,-0.109305,16.563606,0.001197,0.152534,16.682791,0.001180,0.000000,19.000000,0.000000,45.134661,44.951553,44.864576,45.049210,0.000000,-0.000048,0.000000,0.000000
49.849000,-0.129113,17.131146,0.001006,0.074763,17.160982,0.000999,0.000000,19.000000,0.000000,45.009537,44.988174,44.991226,45.011063,0.000000,-0.000024,0.000000,0.000000
49.899000,-0.152301,17.698031,0.000870,0.099691,17.687935,0.000862,0.000000,20.000000,0.000000,45.081254,44.936294,44.917983,45.062943,0.000000,-0.000027,0.000000,0.000000
49.949000,-0.203223,18.244462,0.000783,0.387439,18.056518,0.000787,0.000000,20.000000,0.000000,45.014115,45.056840,44.985122,44.943923,0.000000,0.000002,0.000000,0.000000
49.999000,-0.312603,18.812716,0.000933,0.233182,18.606330,0.000957,0.000000,21.000000,0.000000,45.043107,44.928664,44.956130,45.070573,0.000000,0.000053,0.000000,0.000000
50.049000,-0.415365,19.373794,0.001286,0.329392,19.097533,0.001326,0.000000,21.000000,0.000000,45.015640,45.012589,44.985122,44.986648,0.000000,0.000090,0.000000,0.000000
50.099000,-0.503347,19.938580,0.001777,0.105323,19.762297,0.001825,0.000000,22.000000,0.000000,45.058366,44.910353,44.942397,45.088884,0.000000,0.000111,0.000000,0.000000
50.149000,-0.550881,20.463950,0.002330,-0.043836,20.543359,0.002375,0.000000,22.000000,0.000000,45.032425,44.917983,44.968338,45.081254,0.000000,0.000106,0.000000,0.000000
50.199000,-0.546933,20.953249,0.002824,-0.408635,20.877091,0.002864,0.000000,23.000000,0.000000,45.008011,44.890517,44.991226,45.108721,0.000000,0.000095,0.000000,0.000000
50.249000,-0.439806,21.432251,0.003198,-0.297269,21.329238,0.003221,0.000000,23.000000,0.000000,45.015640,45.026322,44.985122,44.972915,0.000000,0.000051,0.000000,0.000000
50.299000,-0.310129,21.930002,0.003301,-0.560783,21.861108,0.003300,0.000000,24.000000,0.000000,45.038529,44.901198,44.960708,45.098039,0.000000,-0.000007,0.000000,0.000000
50.349000,-0.161601,22.432885,0.003171,-0.160597,22.183977,0.003156,0.000000,24.000000,0.000000,45.024796,45.055314,44.974441,44.943923,0.000000,-0.000044,0.000000,0.000000
50.399000,-0.098264,22.964210,0.002877,0.017383,22.960599,0.002855,0.000000,25.000000,0.000000,45.122454,44.910353,44.876783,45.090410,0.000000,-0.000062,0.000000,0.000000
50.449000,-0.098640,23.467369,0.002609,-0.010643,23.158428,0.002592,0.000000,25.000000,0.000000,44.972915,45.023270,45.027848,44.977493,0.000000,-0.000051,0.000000,0.000000
50.499000,-0.090034,23.992365,0.002367,-0.153863,23.818550,0.002350,0.000000,26.000000,0.000000,45.047684,44.921035,44.951553,45.079728,0.000000,-0.000048,0.000000,0.000000
50.549000,-0.054499,24.497316,0.002133,-0.310887,24.342364,0.002114,0.000000,26.000000,0.000000,44.983597,44.951553,45.015640,45.047684,0.000000,-0.000054,0.000000,0.000000
50.599000,0.010191,25.021420,0.001836,-0.318194,24.708035,0.001813,0.000000,27.000000,0.000000,45.024796,44.925612,44.974441,45.075151,0.000000,-0.000064,0.000000,0.000000
50.649000,0.082244,25.542224,0.001510,-0.212993,25.397315,0.001486,0.000000,27.000000,0.000000,45.023270,44.969863,44.977493,45.030900,0.000000,-0.000067,0.000000,0.000000
50.699000,0.155235,26.059974,0.001163,-0.275525,25.865733,0.001138,0.000000,28.000000,0.000000,45.076677,44.919509,44.922560,45.079728,0.000000,-0.000069,0.000000,0.000000
50.749000,0.241532,26.570355,0.000738,-0.188451,26.297902,0.000702,0.000000,28.000000,0.000000,45.024796,45.006485,44.974441,44.994278,0.000000,-0.000097,0.000000,0.000000
50.799000,0.319715,27.094684,0.000247,-0.224953,26.935986,0.000209,0.000000,29.000000,0.000000,45.082780,44.907301,44.916457,45.093462,0.000000,-0.000102,0.000000,0.000000
50.849000,0.385995,27.596480,-0.000252,-0.119530,27.287012,-0.000290,0.000000,29.000000,0.000000,45.023270,45.008011,44.975967,44.992752,0.000000,-0.000101,0.000000,0.000000
50.899000,0.416075,28.123752,-0.000740,-0.042358,27.638161,-0.000773,0.000000,30.000000,0.000000,45.032425,44.951553,44.966812,45.049210,0.000000,-0.000090,0.000000,0.000000
50.949000,0.410910,28.652207,-0.001141,0.154582,28.273640,-0.001167,0.000000,30.000000,0.000000,45.030900,45.015640,44.968338,44.983597,0.000000,-0.000072,0.000000,0.000000
50.999000,0.379029,29.175786,-0.001462,-0.015834,28.742948,-0.001479,0.000000,29.000000,0.000000,45.032425,44.931716,44.966812,45.069047,0.000000,-0.000050,0.000000,0.000000
51.049000,0.358677,29.500991,-0.001649,-0.024380,28.995783,-0.001658,0.000000,29.000000,0.000000,45.113298,44.870680,44.885939,45.128557,0.000000,-0.000029,0.000000,0.000000
51.099000,0.325857,29.597893,-0.001834,0.299394,29.251989,-0.001849,0.000000,28.000000,0.000000,45.099565,44.943923,44.899672,45.056840,0.000000,-0.000044,0.000000,0.000000
51.149000,0.229190,29.473254,-0.002051,0.275808,29.452293,-0.002067,0.000000,28.000000,0.000000,45.119402,44.861524,44.881361,45.137713,0.000000,-0.000046,0.000000,0.000000
51.199000,0.135945,29.126927,-0.002339,0.085332,28.965921,-0.002359,0.000000,27.000000,0.000000,44.951553,45.023270,45.047684,44.975967,0.000000,-0.000056,0.000000,0.000000
51.249000,0.084956,28.713739,-0.002660,0.004526,28.439333,-0.002685,0.000000,27.000000,0.000000,44.983597,44.963760,45.015640,45.037003,0.000000,-0.000070,0.000000,0.000000
51.299000,0.039097,28.262338,-0.003013,0.138750,28.050855,-0.003040,0.000000,26.000000,0.000000,44.934768,45.052262,45.064469,44.946975,0.000000,-0.000072,0.000000,0.000000
51.349000,-0.014234,27.797438,-0.003391,0.020126,27.486996,-0.003422,0.000000,26.000000,0.000000,44.966812,44.998856,45.032425,45.001907,0.000000,-0.000082,0.000000,0.000000
51.399000,-0.033678,27.321250,-0.003786,0.189898,27.205072,-0.003814,0.000000,25.000000,0.000000,44.997330,45.070573,45.001907,44.930190,0.000000,-0.000078,0.000000,0.000000
51.449000,-0.072218,26.816660,-0.004130,0.341708,26.678157,-0.004152,0.000000,25.000000,0.000000,45.033951,45.049210,44.965286,44.951553,0.000000,-0.000063,0.000000,0.000000
51.499000,-0.164189,26.283978,-0.004488,0.056387,26.200231,-0.004519,0.000000,24.000000,0.000000,44.882887,45.030900,45.116350,44.969863,0.000000,-0.000083,0.000000,0.000000
51.549000,-0.225610,25.753587,-0.004909,-0.116764,25.576831,-0.004941,0.000000,24.000000,0.000000,44.921035,44.997330,45.078202,45.003433,0.000000,-0.000087,0.000000,0.000000
51.599000,-0.243975,25.229618,-0.005302,-0.035916,25.042209,-0.005330,0.000000,23.000000,0.000000,44.882887,45.075151,45.116350,44.925612,0.000000,-0.000077,0.000000,0.000000
51.649000,-0.265782,24.753437,-0.005657,-0.007388,24.210374,-0.005681,0.000000,23.000000,0.000000,44.937819,45.043107,45.061418,44.957656,0.000000,-0.000067,0.000000,0.000000
51.699000,-0.280743,24.332376,-0.005954,0.071325,23.943046,-0.005971,0.000000,22.000000,0.000000,44.965286,45.058366,45.035477,44.942397,0.000000,-0.000050,0.000000,0.000000
51.749000,-0.302351,23.907454,-0.006222,0.066969,23.615574,-0.006239,0.000000,22.000000,0.000000,45.021744,44.983597,44.977493,45.017166,0.000000,-0.000050,0.000000,0.000000
51.799000,-0.320946,23.429160,-0.006447,-0.172903,22.969848,-0.006459,0.000000,21.000000,0.000000,44.876783,45.049210,45.123980,44.951553,0.000000,-0.000039,0.000000,0.000000
51.849000,-0.316209,22.961426,-0.006613,0.023585,22.491259,-0.006619,0.000000,21.000000,0.000000,44.995804,45.023270,45.003433,44.975967,0.000000,-0.000021,0.000000,0.000000
51.899000,-0.301295,22.492460,-0.006684,-0.351375,21.803802,-0.006681,0.000000,20.000000,0.000000,44.855421,45.058366,45.143816,44.942397,0.000000,-0.000001,0.000000,0.000000
51.949000,-0.239838,22.069302,-0.006580,-0.186757,21.321088,-0.006564,0.000000,20.000000,0.000000,44.979019,45.006485,45.021744,44.994278,0.000000,0.000032,0.000000,0.000000
51.999000,-0.200341,21.652644,-0.006413,-0.048637,20.971920,-0.006400,0.000000,19.000000,0.000000,44.971389,45.041581,45.027848,44.957656,0.000000,0.000027,0.000000,0.000000
52.049000,-0.168253,21.228526,-0.006282,-0.065041,20.346013,-0.006267,0.000000,19.000000,0.000000,44.991226,45.040055,45.009537,44.960708,0.000000,0.000030,0.000000,0.000000
52.099000,-0.136916,20.793380,-0.006134,0.149933,20.014142,-0.006120,0.000000,18.000000,0.000000,44.995804,45.087358,45.003433,44.911879,0.000000,0.000028,0.000000,0.000000
52.149000,-0.162445,20.349778,-0.006016,0.092837,19.429027,-0.006010,0.000000,18.000000,0.000000,44.980545,45.012589,45.020218,44.988174,0.000000,0.000010,0.000000,0.000000
52.199000,-0.201560,19.885231,-0.006002,-0.195473,19.120051,-0.006000,0.000000,17.000000,0.000000,44.905776,45.003433,45.094987,44.995804,0.000000,-0.000002,0.000000,0.000000
52.249000,-0.166804,19.406824,-0.006050,-0.279102,18.593883,-0.006048,0.000000,17.000000,0.000000,44.989700,44.997330,45.009537,45.003433,0.000000,-0.000003,0.000000,0.000000
52.299000,-0.097457,18.906658,-0.005950,0.016263,18.270274,-0.005932,0.000000,16.000000,0.000000,44.994278,45.065995,45.006485,44.933242,0.000000,0.000037,0.000000,0.000000
52.349000,-0.082646,18.382065,-0.005762,0.076563,17.716736,-0.005745,0.000000,16.000000,0.000000,44.995804,45.035477,45.004959,44.963760,0.000000,0.000036,0.000000,0.000000
52.399000,-0.106163,17.837398,-0.005650,0.006516,17.030567,-0.005640,0.000000,15.000000,0.000000,44.884413,45.096513,45.114824,44.904250,0.000000,0.000017,0.000000,0.000000
52.449000,-0.129993,17.334312,-0.005586,0.046434,16.593531,-0.005582,0.000000,15.000000,0.000000,44.986648,45.001907,45.014115,44.997330,0.000000,0.000004,0.000000,0.000000
52.499000,-0.157846,16.835378,-0.005600,-0.082901,16.055701,-0.005597,0.000000,14.000000,0.000000,44.904250,45.052262,45.096513,44.948501,0.000000,0.000000,0.000000,0.000000
52.549000,-0.164833,16.340216,-0.005595,0.149979,15.919268,-0.005591,0.000000,14.000000,0.000000,45.061418,44.988174,44.937819,45.011063,0.000000,0.000003,0.000000,0.000000
52.599000,-0.206404,15.772909,-0.005620,0.113050,15.421885,-0.005624,0.000000,13.000000,0.000000,44.945449,45.052262,45.053788,44.946975,0.000000,-0.000017,0.000000,0.000000
52.649000,-0.262374,15.186197,-0.005747,0.152664,14.765714,-0.005760,0.000000,13.000000,0.000000,44.953079,45.029374,45.046159,44.971389,0.000000,-0.000038,0.000000,0.000000
52.699000,-0.322609,14.619342,-0.005936,0.191403,14.057718,-0.005951,0.000000,12.000000,0.000000,44.917983,45.110246,45.081254,44.890517,0.000000,-0.000044,0.000000,0.000000
52.749000,-0.390300,14.107052,-0.006145,0.049236,13.799124,-0.006161,0.000000,12.000000,0.000000,44.985122,44.962234,45.014115,45.037003,0.000000,-0.000044,0.000000,0.000000
52.799000,-0.427280,13.563021,-0.006432,-0.148196,13.296386,-0.006454,0.000000,11.000000,0.000000,44.919509,45.026322,45.079728,44.974441,0.000000,-0.000064,0.000000,0.000000
52.849000,-0.400021,13.007026,-0.006683,-0.127934,13.093206,-0.006695,0.000000,11.000000,0.000000,45.026322,44.963760,44.972915,45.037003,0.000000,-0.000037,0.000000,0.000000
52.899000,-0.358659,12.390484,-0.006778,-0.097501,12.437052,-0.006777,0.000000,10.000000,0.000000,44.937819,45.088884,45.061418,44.910353,0.000000,-0.000005,0.000000,0.000000
52.949000,-0.305594,11.789017,-0.006739,-0.168557,11.624176,-0.006727,0.000000,10.000000,0.000000,44.940871,45.072099,45.058366,44.928664,0.000000,0.000021,0.000000,0.000000
52.999000,-0.243401,11.232644,-0.006513,-0.173117,11.121831,-0.006486,0.000000,9.000000,0.000000,44.922560,45.082780,45.076677,44.916457,0.000000,0.000060,0.000000,0.000000
53.049000,-0.165158,10.722389,-0.006187,-0.389905,10.668975,-0.006156,0.000000,9.000000,0.000000,44.982071,44.992752,45.017166,45.008011,0.000000,0.000069,0.000000,0.000000
53.099000,-0.051436,10.212996,-0.005762,-0.308546,10.021486,-0.005723,0.000000,8.000000,0.000000,44.927138,45.090410,45.073625,44.908827,0.000000,0.000090,0.000000,0.000000
53.149000,0.066130,9.726850,-0.005277,-0.279688,9.638834,-0.005232,0.000000,8.000000,0.000000,45.011063,45.003433,44.988174,44.995804,0.000000,0.000105,0.000000,0.000000
53.199000,0.166370,9.227526,-0.004681,-0.169075,9.114077,-0.004627,0.000000,7.000000,0.000000,44.953079,45.073625,45.047684,44.925612,0.000000,0.000127,0.000000,0.000000
53.249000,0.217999,8.733202,-0.004044,-0.209283,8.734210,-0.003991,0.000000,7.000000,0.000000,44.994278,44.971389,45.006485,45.027848,0.000000,0.000126,0.000000,0.000000
53.299000,0.257251,8.203231,-0.003423,-0.182757,8.209477,-0.003370,0.000000,6.000000,0.000000,44.913405,45.058366,45.087358,44.940871,0.000000,0.000123,0.000000,0.000000
53.349000,0.290940,7.678003,-0.002824,0.013630,7.741009,-0.002773,0.000000,6.000000,0.000000,45.029374,45.015640,44.971389,44.983597,0.000000,0.000118,0.000000,0.000000
53.399000,0.310821,7.135765,-0.002284,-0.052458,7.274554,-0.002242,0.000000,5.000000,0.000000,44.936294,45.069047,45.064469,44.931716,0.000000,0.000098,0.000000,0.000000
53.449000,0.328116,6.577870,-0.001802,0.092868,6.986392,-0.001762,0.000000,5.000000,0.000000,45.046159,45.012589,44.953079,44.986648,0.000000,0.000093,0.000000,0.000000
53.499000,0.332304,5.972903,-0.001346,-0.167972,6.300268,-0.001309,0.000000,4.000000,0.000000,44.884413,45.069047,45.116350,44.930190,0.000000,0.000084,0.000000,0.000000
53.549000,0.363634,5.411053,-0.000931,-0.161365,5.463869,-0.000894,0.000000,4.000000,0.000000,44.930190,45.058366,45.069047,44.940871,0.000000,0.000084,0.000000,0.000000
53.599000,0.407607,4.902862,-0.000495,-0.051468,4.893786,-0.000457,0.000000,3.000000,0.000000,44.911879,45.120928,45.088884,44.878309,0.000000,0.000087,0.000000,0.000000
53.649000,0.430747,4.443409,-0.000080,-0.058787,4.364261,-0.000046,0.000000,3.000000,0.000000,44.965286,45.027848,45.035477,44.972915,0.000000,0.000078,0.000000,0.000000
